h3_index,city,lat,lon,dist_cafe,dist_gym,dist_shop,dist_transit
89390ca3393ffff,Madrid,40.37493903845569,-3.680302340696531,1740.4,1327.5,2391.8,1052.8
89392b48aabffff,Madrid,40.58916139844244,-3.811647910481079,36557.7,33852.6,26336.8,37924.1
89390cb0dcbffff,Madrid,40.50486122835037,-3.678023329925932,303.2,384.6,707.9,194.7
89390cb2a73ffff,Madrid,40.5143984391361,-3.71156158694062,1224.1,1559.4,1538.7,1057.8
89392b4dd23ffff,Madrid,40.608518943646025,-3.637931863126594,11740.8,11349.3,14675.0,2744.0
89390ca18d3ffff,Madrid,40.32005996235722,-3.602300436960215,6253.8,6346.1,6805.4,6451.3
89390cb34d7ffff,Madrid,40.52542470351222,-3.85350893065498,18243.7,8151.4,8022.8,6958.8
89390cb4667ffff,Madrid,40.51125418064011,-3.5739319233557607,2662.2,2662.2,11235.0,10160.4
89390cb26b3ffff,Madrid,40.55582850686186,-3.8031123700157874,2536.8,5854.9,12737.2,2562.5
89390ca2137ffff,Madrid,40.43462446324234,-3.60636899055973,164.0,381.5,81.7,182.4
89390cb08cbffff,Madrid,40.483390977813166,-3.6870885356396426,223.0,594.7,676.5,14.0
89390ca314fffff,Madrid,40.3766840709846,-3.6683220451427294,456.1,754.0,882.3,65.1
89390ca2e57ffff,Madrid,40.41182944476975,-3.604755544147367,526.9,813.0,791.2,358.3
89390ca1c43ffff,Madrid,40.32694179620539,-3.614372808570705,3692.3,3784.6,4243.9,4345.8
89390cb89a7ffff,Madrid,40.34615196060343,-3.6999203296777785,436.0,576.8,451.7,324.1
89390cb236fffff,Madrid,40.52276516529225,-3.7531253702255993,4039.1,4019.5,4676.1,3843.1
89390cb52afffff,Madrid,40.45857358727906,-3.599991426788984,961.7,864.6,2069.2,130.3
89390ca26a7ffff,Madrid,40.43207093575917,-3.663710851121062,333.8,330.1,414.9,346.3
89390ca2263ffff,Madrid,40.39932196359114,-3.6512776862556,227.2,292.3,729.4,39.0
89390cb2887ffff,Madrid,40.55004601473322,-3.704028183032456,1729.3,1881.3,4116.9,1894.8
89390cb1893ffff,Madrid,40.448640901988256,-3.728020926469096,190.7,214.4,1138.0,73.4
89390cb528fffff,Madrid,40.45990665761067,-3.610683022200877,1392.1,1111.1,1805.2,534.6
89390ca20afffff,Madrid,40.43306181116717,-3.637034597215944,417.5,308.8,403.8,226.8
89390cb54afffff,Madrid,40.49745006682635,-3.609811686920404,453.8,538.3,2652.1,74.1
89390ca2a4bffff,Madrid,40.388281194359536,-3.5884708838021813,1757.1,1189.7,2877.4,1195.5
89390cb012bffff,Madrid,40.49408537284828,-3.712618783889939,992.7,539.0,1265.2,26.5
89390ca030fffff,Madrid,40.35263975148919,-3.5960362678769178,562.2,654.5,1113.8,759.7
89390cba9abffff,Madrid,40.39879446979237,-3.733999740430291,74.5,87.6,567.1,66.7
89390cb56abffff,Madrid,40.47541302776214,-3.6228880396535033,952.8,733.5,1088.3,121.1
89390cb327bffff,Madrid,40.473516621226025,-3.8339702631189994,4445.2,1400.2,1271.6,105.8
89390cb2d87ffff,Madrid,40.57151298848563,-3.694958347950626,9430.6,10152.4,12386.6,9618.8
89390cb1557ffff,Madrid,40.46518378672926,-3.7923960927906735,2448.3,1921.3,1062.5,290.9
89390ca18c7ffff,Madrid,40.31815248324988,-3.5956183032091795,3582.6,3674.9,4134.2,3809.5
89390cb256bffff,Madrid,40.56106957752211,-3.7670549230983448,1749.4,8048.1,6467.9,758.1
89390cb0a3bffff,Madrid,40.46175208677229,-3.6774511547584665,187.7,100.5,278.2,151.4
89390cb7243ffff,Madrid,40.50393716486104,-3.644614126688696,2753.0,975.6,2835.2,627.3
89390ca1d13ffff,Madrid,40.34020113137671,-3.5825649207839527,2108.0,2263.1,2748.9,2303.9
89392b4d927ffff,Madrid,40.5916736101998,-3.6149870335257215,9295.3,8903.8,11516.8,298.5
89392b49b13ffff,Madrid,40.545018478431096,-3.83775103347446,20380.2,10287.9,10159.3,21746.6
89390cb0e43ffff,Madrid,40.474352303197065,-3.709675605212329,171.8,449.3,200.8,127.1
89392b49c77ffff,Madrid,40.57236050714197,-3.867640896420665,23186.1,13093.8,12965.2,24552.5
89390cb2487ffff,Madrid,40.57672950793183,-3.79807084796501,36856.9,34151.8,26636.0,37786.8
89392b4ce03ffff,Madrid,40.63130711076976,-3.639560489374277,13278.8,12887.3,16213.0,4282.0
89392b4886fffff,Madrid,40.59646415780145,-3.801044299366489,36808.8,30484.7,26587.9,37738.7
89390ca10d7ffff,Madrid,40.32991231669216,-3.673040082876701,5599.7,7130.1,6202.5,6555.1
89390ca203bffff,Madrid,40.42692793975195,-3.639625094472196,275.1,366.4,546.8,195.3
89392b4d257ffff,Madrid,40.57259828284068,-3.7471484639760986,30486.8,30642.1,33148.6,32644.4
89390cb53cbffff,Madrid,40.456662570654046,-3.5932968393964333,588.6,327.7,1717.2,107.7
89390ca3023ffff,Madrid,40.38049447642228,-3.681710018003027,2332.0,1771.8,2836.1,1860.9
89392b48b4bffff,Madrid,40.579798380779074,-3.796777860034797,36856.9,34151.8,26636.0,37786.8
89390ca1c57ffff,Madrid,40.33000944483656,-3.6130786025051953,4083.7,4176.0,4475.7,4383.8
89390cb0563ffff,Madrid,40.50784460310767,-3.7368686090245538,2095.5,2453.6,2849.7,2099.6
89392b4dda7ffff,Madrid,40.6171365997107,-3.638041768853922,11828.7,11437.2,14762.9,2831.9
89390cb42dbffff,Madrid,40.50206099919467,-3.5778274754562323,12765.9,12765.9,1663.2,726.1
89390ca0c57ffff,Madrid,40.37699675992415,-3.5670138082178897,3983.1,4810.2,5256.7,3273.2
89390cb0063ffff,Madrid,40.48636454077204,-3.7459215432275177,893.2,441.7,1282.6,707.1
89392b4c3bbffff,Madrid,40.63340412190141,-3.665011775945874,15919.6,15528.1,18853.8,16315.3
89390cb1907ffff,Madrid,40.44276502489464,-3.68921458861611,530.8,432.6,697.1,294.2
89390ca1503ffff,Madrid,40.3470020438786,-3.654602476508141,2761.9,2158.0,3841.4,3139.5
89390cb2e37ffff,Madrid,40.53910463821081,-3.719924238096272,2019.7,2324.5,2928.4,1971.9
89392b49d6bffff,Madrid,40.57031258557673,-3.8421604318224434,36921.6,26829.3,26700.7,38288.0
89390ca2b9bffff,Madrid,40.40956364323673,-3.5607310108077765,690.2,323.0,597.7,302.2
89392b4ce07ffff,Madrid,40.63188260499746,-3.635554055748233,13098.7,12707.2,16032.9,4101.9
89390cb508bffff,Madrid,40.4807888638374,-3.605601622317426,689.2,1660.2,1673.7,229.5
89390cb350fffff,Madrid,40.52264585339843,-3.813318042632426,1417.2,11705.5,11617.6,2630.9
89390cb1b87ffff,Madrid,40.42932928364905,-3.7023835637527736,111.7,202.1,108.8,44.4
89390ca1d73ffff,Madrid,40.33215885609357,-3.578473500483413,3044.2,3199.3,3685.1,3223.1
89390cb3163ffff,Madrid,40.49968790787714,-3.7929084877290817,1753.9,9730.1,11834.6,1838.9
89390ca2dabffff,Madrid,40.44461455689277,-3.557138875108856,1294.6,1549.1,2391.1,395.8
89390ca034fffff,Madrid,40.34592629013935,-3.602616258332783,1861.8,1954.1,2413.4,2191.0
89390ca1507ffff,Madrid,40.34758345639415,-3.65061118243066,2953.5,2711.1,3934.7,2900.9
89390cb18afffff,Madrid,40.44234497038244,-3.711907694298069,287.9,374.5,368.4,39.1
89390cb2603ffff,Madrid,40.54662024901313,-3.806989194373077,2536.8,5854.9,12737.2,2562.5
89390ca2c27ffff,Madrid,40.43617859105464,-3.5757102994511563,1048.7,729.7,1382.9,659.1
89390cb0b9bffff,Madrid,40.47518061780558,-3.664274629625696,547.4,130.8,310.3,187.1
89390cbae43ffff,Madrid,40.38022450072247,-3.8018184393672456,183.0,608.2,1767.0,303.1
89390cb183bffff,Madrid,40.4362076700389,-3.714493933834473,83.8,181.6,5.1,140.1
89392b49babffff,Madrid,40.54618725093039,-3.829737080125698,20380.2,10287.9,10159.3,21746.6
89390cb04cfffff,Madrid,40.5106465402578,-3.777021864058353,1056.4,4254.8,9107.9,1346.5
89390ca3047ffff,Madrid,40.37567917844462,-3.694984618672101,200.0,245.7,1224.4,64.9
89390cb1a77ffff,Madrid,40.4116555977728,-3.724835139044617,152.1,262.7,495.7,246.2
89390cb318fffff,Madrid,40.51328569423017,-3.798461084279901,1118.1,4436.2,11318.5,1167.5
89390cb1c43ffff,Madrid,40.44879683254614,-3.746723894289507,1164.1,108.4,3949.4,2286.8
89390cb0a17ffff,Madrid,40.46672665460421,-3.682858835826422,279.0,216.8,312.5,227.0
89390cb4267ffff,Madrid,40.493831610859495,-3.555041781334476,1720.3,1720.3,11757.1,221.6
89392b499b3ffff,Madrid,40.57323176229494,-3.822118589608572,36569.7,33864.6,26348.8,37936.1
89390cb5407ffff,Madrid,40.4938074943879,-3.615107194843592,163.1,72.0,2667.8,21.1
89390ca2597ffff,Madrid,40.46141292023962,-3.640064586667144,488.6,673.3,405.0,121.2
89392b4d823ffff,Madrid,40.58706521419253,-3.647018549027621,5909.7,5518.2,8865.7,5683.2
89390cb159bffff,Madrid,40.476295998157845,-3.795234925043915,2846.8,1956.7,1461.0,412.2
89390cb0a8bffff,Madrid,40.468633494187394,-3.689561917363176,104.3,405.4,258.4,17.8
89390ca215bffff,Madrid,40.425598801160326,-3.628935086377752,355.0,568.9,1355.3,90.8
89390ca062fffff,Madrid,40.36466580905503,-3.632167516598604,1030.3,1386.9,1476.2,748.7
89392b48bc3ffff,Madrid,40.59090892611861,-3.7996219191693728,36856.9,30532.8,26636.0,37786.8
89390ca2b2bffff,Madrid,40.39769767878358,-3.5432682382320237,1283.2,979.0,2002.9,753.0
89392b4d837ffff,Madrid,40.59013025122088,-3.6457207339622366,6023.2,5631.7,8979.2,5796.7
89390cb0557ffff,Madrid,40.51223651082152,-3.7462893142838016,2725.4,2728.6,3448.2,1837.5
89390ca0c47ffff,Madrid,40.37450857167393,-3.564319820826524,3703.6,4530.7,4977.2,2543.6
89390ca2233ffff,Madrid,40.40852460149394,-3.647394333484917,102.5,93.6,154.4,52.0
89390cba303ffff,Madrid,40.382848099190085,-3.823224994330447,927.3,2091.9,3514.7,1901.4
89390cb72dbffff,Madrid,40.51140093312639,-3.6527250263750175,2011.4,1318.4,1939.6,204.9
89392b4d94fffff,Madrid,40.58324124104048,-3.6335985904429258,5816.2,5424.7,7751.3,3772.1
89390cbae6fffff,Madrid,40.37642598070147,-3.788410284517356,549.9,559.2,811.6,1216.0
89390cb85b7ffff,Madrid,40.37525389967143,-3.796403478321624,455.6,716.1,1584.8,388.1
89390ca14dbffff,Madrid,40.34366559617531,-3.69721983254021,227.7,1006.8,1343.9,252.1
89392b49d57ffff,Madrid,40.5777699997412,-3.850312811494865,27712.9,17620.6,17492.0,29079.3
89392b4dd17ffff,Madrid,40.612920010949466,-3.647351492408684,11809.8,11418.3,14744.0,2813.0
89392b48b27ffff,Madrid,40.58884472408734,-3.774151873666917,36295.4,29898.3,34924.0,37152.3
89390ca35b7ffff,Madrid,40.4130835146799,-3.6754716714625366,349.8,387.9,472.7,258.8
89390cb14a7ffff,Madrid,40.47205674078816,-3.804530328259369,3360.9,1491.4,1324.4,122.8
89390ca00bbffff,Madrid,40.37867478800826,-3.615013326998804,364.5,316.4,512.3,113.1
89390cb0e23ffff,Madrid,40.479743200360005,-3.692382741839361,518.6,552.4,388.1,299.8
89390ca30d3ffff,Madrid,40.385625381185285,-3.705792293934412,55.5,192.2,38.0,32.3
89390cb5e53ffff,Madrid,40.458210115939394,-3.5626321456411274,2588.1,2666.3,3393.3,1881.2
89390cb1d0bffff,Madrid,40.456524070263136,-3.7134380761109327,103.9,87.0,151.9,44.3
89390cb53bbffff,Madrid,40.46452352143637,-3.578715035548549,638.6,953.7,879.2,1579.2
89390ca3043ffff,Madrid,40.37509665563949,-3.698978636741119,397.8,489.2,1224.9,319.0
89390ca0397ffff,Madrid,40.36623656779768,-3.601531731869044,23.8,340.4,295.1,195.5
89390cb2327ffff,Madrid,40.5325518560494,-3.745240902168369,4159.2,4139.6,4796.2,3945.3
89390cb1e57ffff,Madrid,40.4303794639068,-3.754475761321419,1414.3,1439.0,2428.4,1584.4
89392b4de8bffff,Madrid,40.589332219042106,-3.691186051192453,20122.5,20844.3,23056.7,20518.2
89390ca2e37ffff,Madrid,40.41720778783426,-3.587485546955991,2834.3,2799.2,2178.3,2755.6
89390ca0133ffff,Madrid,40.37775097887347,-3.581680811027384,1286.3,2270.5,1563.5,1935.9
89390cb2cbbffff,Madrid,40.56497045981398,-3.7202829898724175,3334.0,3486.0,5721.6,843.3
89390ca76dbffff,Madrid,40.406892413880136,-3.539375077940487,1052.0,1097.8,1997.1,1323.2
89390ca302bffff,Madrid,40.37742579600104,-3.683003017821498,1151.0,590.8,1018.4,47.0
89390cb2947ffff,Madrid,40.53934539466805,-3.678481558045798,1549.6,742.6,3711.4,1250.0
89390cb5e8fffff,Madrid,40.46797950992216,-3.554742268106557,4964.9,3971.6,3879.1,4916.3
89390cba377ffff,Madrid,40.37787800547513,-3.817807383437345,358.3,1592.0,3560.2,1401.5
89390cb204fffff,Madrid,40.54149327942218,-3.782825579265118,1579.0,4865.4,6426.0,587.7
89392b48a23ffff,Madrid,40.58418870482949,-3.806216339863143,36609.9,33904.8,26389.0,37539.8
89390cb8513ffff,Madrid,40.36793758145439,-3.806975127500508,380.7,384.5,2522.8,176.2
89390cb5c97ffff,Madrid,40.49498138332394,-3.547048632286983,1801.6,1801.6,11320.9,324.3
89390cb3397ffff,Madrid,40.49735169242269,-3.8089225830995286,1177.6,11402.7,11314.8,11719.0
89390ca35dbffff,Madrid,40.40403910240591,-3.698036207413827,73.1,132.4,134.6,102.4
89390cb0b03ffff,Madrid,40.46771789770786,-3.6561657508965975,426.1,695.6,902.0,369.2
89390ca0123ffff,Madrid,40.37526296662144,-3.578985951273302,979.9,1601.3,1635.6,1629.5
89392b4d653ffff,Madrid,40.5894260085016,-3.770144153709555,36675.8,30278.7,32877.6,37532.7
89390cbaca3ffff,Madrid,40.41517761631022,-3.779632868129931,1523.6,1499.1,1659.3,1432.2
89392b49ba3ffff,Madrid,40.54925730350365,-3.828445608066939,2536.8,12825.1,12737.2,2562.5
89392b4ce47ffff,Madrid,40.625178369534176,-3.6421578679031943,12934.7,12543.2,15868.9,3937.9
89390cb029bffff,Madrid,40.48038192525294,-3.767221663645699,3693.4,343.9,2013.8,328.9
89390cb1827ffff,Madrid,40.43737140574462,-3.706498472994926,538.9,262.4,225.1,333.9
89390ca0443ffff,Madrid,40.38323755581652,-3.6430692708003583,187.7,137.8,1282.3,94.1
89390ca1c27ffff,Madrid,40.33290886435873,-3.593133119638914,2335.7,2428.0,2887.3,2562.6
89390cba813ffff,Madrid,40.393536984881095,-3.769969367535544,301.2,300.0,477.1,174.6
89390cbaa17ffff,Madrid,40.37262631979236,-3.77500507866396,265.3,1534.7,505.9,177.6
89390cb184fffff,Madrid,40.428905289643744,-3.725075029287468,332.3,502.1,367.4,354.3
89390ca2c03ffff,Madrid,40.436935434917,-3.5903903729256266,780.8,3797.7,1291.6,1048.4
89390cb2953ffff,Madrid,40.54125422834155,-3.685190929698464,1525.5,758.9,3519.9,1415.9
89390ca2467ffff,Madrid,40.4387857913357,-3.657125203663563,285.2,147.1,274.0,196.7
89390ca15b7ffff,Madrid,40.35678805896272,-3.6467305099873935,2125.9,1734.9,2958.5,1154.9
89390cb0187ffff,Madrid,40.50710141699102,-3.72215401737226,1478.8,953.0,2083.1,1345.3
89390cb2613ffff,Madrid,40.549106391052895,-3.809703504348693,2536.8,5854.9,12737.2,2562.5
89390cb0543ffff,Madrid,40.50916797450102,-3.747582660765294,2454.1,2457.3,3372.3,1524.2
89390cb0e2fffff,Madrid,40.47725597106943,-3.689677748424261,236.2,537.5,188.7,195.6
89390cb0ac7ffff,Madrid,40.46556577215515,-3.6908562338186712,94.4,138.8,117.8,67.9
89390cb509bffff,Madrid,40.48327715946569,-3.608301904842509,416.1,1511.9,1835.9,50.5
89390cb18a3ffff,Madrid,40.44483172336069,-3.7146126760493714,152.5,268.6,352.7,76.9
89390ca2103ffff,Madrid,40.432889570261,-3.6183537565739954,361.2,564.3,930.6,129.9
89392b498dbffff,Madrid,40.56066275361087,-3.868794244072818,21474.0,11381.7,11253.1,22840.4
89390cb2b07ffff,Madrid,40.52459128791602,-3.680958384620855,75.3,1762.7,3007.4,884.2
89390ca1697ffff,Madrid,40.33255380126126,-3.694403391644129,1399.6,1348.2,2368.1,1036.7
89390cb5a8bffff,Madrid,40.44998178915203,-3.5398648490645384,2931.8,3186.3,5176.8,957.4
89390cb1adbffff,Madrid,40.41736498082421,-3.7449420964887694,509.2,828.3,931.6,342.4
89390cb22abffff,Madrid,40.532868750126944,-3.782698562104048,1084.0,4398.8,5959.4,26.7
89392b49a37ffff,Madrid,40.540193470987525,-3.8510632315929008,20380.2,10287.9,10159.3,9095.3
89390ca1cbbffff,Madrid,40.33979184620649,-3.6052057774133695,2302.8,2395.1,2854.4,2500.3
89390cb500fffff,Madrid,40.47332386154968,-3.597502259445358,696.3,26.6,1320.8,624.8
89390cb3413ffff,Madrid,40.52352461043143,-3.846786831789201,18240.1,8147.8,8019.2,6955.2
89390ca2a0bffff,Madrid,40.394991541801474,-3.581886607208589,3256.1,3120.2,3028.9,256.2
89390cb734fffff,Madrid,40.50549210454635,-3.61391692929806,1079.8,1212.1,3924.5,676.8
89392b4d24bffff,Madrid,40.56646269839028,-3.749737146586564,8591.0,3410.6,5807.0,767.9
89390ca11b3ffff,Madrid,40.33879733704268,-3.6318411030391218,4381.9,3890.9,4736.3,4119.9
89390cb05a3ffff,Madrid,40.522604280687474,-3.734402433048501,3541.7,3140.1,4270.2,3545.8
89390cb156fffff,Madrid,40.4583101706317,-3.780265410822896,923.4,168.8,228.5,106.1
89390ca18d7ffff,Madrid,40.32063995221442,-3.598312020471892,3433.5,3525.8,3985.1,3660.4
89390ca017bffff,Madrid,40.367973367851775,-3.5895592330651613,419.9,1032.1,799.4,304.1
89390ca0283ffff,Madrid,40.35911086056775,-3.630764506414236,2680.5,2439.6,2961.2,2322.0
89390cb669bffff,Madrid,40.58248060612844,-3.6188831049338095,6731.0,6339.5,8666.1,2209.1
89390cb0133ffff,Madrid,40.49964032357268,-3.71403160544314,664.9,1.4,1582.1,221.1
89390cb423bffff,Madrid,40.49938465458125,-3.55644069548442,16.6,16.6,13880.6,1669.3
89390ca2503ffff,Madrid,40.45030420528327,-3.637253694404975,1848.0,29.1,1229.2,1614.5
89390cb218fffff,Madrid,40.56032682381632,-3.7523254526066014,8620.2,3442.9,5836.2,754.0
89390ca0303ffff,Madrid,40.35512742023663,-3.598731276953768,471.2,563.5,1022.8,800.4
89392b49d83ffff,Madrid,40.58946604508747,-3.84915642016734,36921.6,26829.3,26700.7,38288.0
89390cb5193ffff,Madrid,40.4903784865713,-3.5790230758651296,0.0,113.3,2247.8,777.2
89390cb2543ffff,Madrid,40.56546119802149,-3.7764867716889854,1619.9,4906.3,6603.0,628.6
89392b4d99bffff,Madrid,40.59990110808189,-3.637821983453858,9759.4,9367.9,12693.6,762.6
89390cb03c3ffff,Madrid,40.47832252595849,-3.741798134323581,509.0,613.8,604.2,311.4
89390cb5213ffff,Madrid,40.45684075660727,-3.611979599028893,1426.1,1104.2,1839.2,1154.4
89392b48acfffff,Madrid,40.58434300639114,-3.824966869663773,36569.7,33864.6,26348.8,37936.1
89390ca15a3ffff,Madrid,40.353719929516885,-3.648024161148159,2576.0,2298.3,3521.9,2319.8
89390cb722bffff,Madrid,40.50624855948616,-3.628616226621898,1963.1,1234.0,3387.8,1512.1
89390cb0b97ffff,Madrid,40.47882681237675,-3.658980648615196,500.7,470.1,667.3,77.0
89390ca02b7ffff,Madrid,40.36085130004977,-3.618790802344815,992.3,711.8,1557.2,450.9
89390cb09dbffff,Madrid,40.48993562906543,-3.6617964705332353,442.6,236.3,869.2,413.4
89392b49b73ffff,Madrid,40.536976659478015,-3.833610932156804,19862.2,9769.9,9641.3,21228.6
89390cb2307ffff,Madrid,40.53387556929433,-3.75595950481677,4285.0,4265.4,4922.0,4071.1
89390cb21cfffff,Madrid,40.5536092763309,-3.758918762643863,1606.2,7685.7,6105.5,993.0
89390cb2b83ffff,Madrid,40.532054043313664,-3.6890778568443614,940.2,1574.9,2571.3,517.1
89392b4d233ffff,Madrid,40.57740693873671,-3.7338354890192216,31166.4,31223.1,33435.5,34802.0
89390ca2057ffff,Madrid,40.42518892484705,-3.651611292847236,331.9,426.3,511.3,89.7
89390cb220fffff,Madrid,40.526730371352,-3.785283651189207,1916.4,5234.5,12116.8,2609.5
89390cb096bffff,Madrid,40.478075811902,-3.6442826552225713,116.6,683.3,324.5,159.9
89390ca2e4fffff,Madrid,40.40627516732325,-3.6033540459144433,206.4,346.3,478.6,222.5
89390cb5eb3ffff,Madrid,40.47161919438601,-3.5494484207797106,10205.8,3598.0,9120.0,10157.2
89392b48b6bffff,Madrid,40.57847622677425,-3.786047989532991,37174.4,30777.3,35678.6,38031.3
89390cb0e57ffff,Madrid,40.477420370797454,-3.7083817104817975,97.7,141.7,197.9,120.1
89390cb535bffff,Madrid,40.451108759384766,-3.591895492731412,553.1,437.3,1415.8,69.6
89392b4834fffff,Madrid,40.58961385423571,-3.867915344233295,27176.6,17084.3,16955.7,28543.0
89392b49a8fffff,Madrid,40.54399375143902,-3.864511951642397,20636.8,10544.5,10415.9,9351.9
89390cb33b7ffff,Madrid,40.49603414575399,-3.798203457055592,1203.1,11371.7,11283.8,10233.8
89390ca33c7ffff,Madrid,40.3663148224386,-3.680187784014771,654.7,526.8,1693.5,434.5
89390cbab4bffff,Madrid,40.36385404300327,-3.7561933187273273,217.6,246.8,793.1,152.1
89390cb1d27ffff,Madrid,40.45884922135953,-3.697443131872167,103.9,181.6,211.5,168.7
89390cb51a3ffff,Madrid,40.48655253477855,-3.565632373371357,12703.3,13664.2,951.8,519.5
89390cb19cbffff,Madrid,40.44043988076688,-3.7052051344573713,347.3,0.0,182.8,421.2
89390cb212bffff,Madrid,40.5503789888304,-3.741481234705836,2640.0,2944.8,5287.6,224.6
89390cb0967ffff,Madrid,40.48172068387147,-3.638988391368748,854.9,481.2,976.7,756.9
89390cb518bffff,Madrid,40.48482509922383,-3.5776223421258826,1104.0,1105.1,1160.7,728.4
89390cb5637ffff,Madrid,40.47350272673251,-3.616189972710656,1844.9,666.7,2060.5,530.2
89390ca213bffff,Madrid,40.43098009224445,-3.6116599646184975,411.7,360.3,516.0,19.1
89390ca20dbffff,Madrid,40.429583621758624,-3.661009268329785,514.8,522.7,242.5,225.0
89390cb2443ffff,Madrid,40.56138405621435,-3.804534375774133,2536.8,5854.9,12737.2,2562.5
89390cb555bffff,Madrid,40.48998493567763,-3.601709750729292,605.2,634.2,1801.0,332.9
89390cb5573ffff,Madrid,40.49171475010179,-3.5897169784915053,0.0,2967.0,0.0,1426.5
89390ca239bffff,Madrid,40.41888577809618,-3.635520512570952,653.9,425.8,2106.3,158.4
89392b49843ffff,Madrid,40.55320632353052,-3.8606405873268352,21267.2,11174.9,11046.3,22633.6
89390ca038fffff,Madrid,40.36068200497723,-3.600131389677661,300.3,506.3,300.6,287.4
89390ca0ccbffff,Madrid,40.378907104301,-3.5736988886040324,4364.6,5407.1,5181.0,3654.7
89390cb3127ffff,Madrid,40.50699410519601,-3.782317691163156,1432.0,4630.4,9483.5,1722.1
89392b4d833ffff,Madrid,40.58955359129812,-3.649725150677034,6023.2,5631.7,8979.2,5796.7
89390ca300fffff,Madrid,40.37933043410083,-3.689697941345112,321.5,1140.1,951.6,319.7
89390ca300bffff,Madrid,40.37874817521906,-3.6936920164186646,295.9,396.4,873.8,173.0
89390cb0e13ffff,Madrid,40.483556289788325,-3.7057936391564232,110.1,449.7,319.8,68.3
89390ca0c7bffff,Madrid,40.37202036499561,-3.5616260801032453,3459.9,4287.0,4733.5,1331.3
89390ca322bffff,Madrid,40.35594303192476,-3.692051393008142,143.7,144.8,405.1,65.4
89390ca20d3ffff,Madrid,40.43265108349068,-3.659714673986221,187.6,483.4,144.8,259.4
89390cb0813ffff,Madrid,40.48761809389862,-3.677794378585729,749.3,718.3,2733.3,1605.7
89390cb19d7ffff,Madrid,40.44657661524214,-3.7026181757950014,71.6,380.0,136.7,76.1
89390cba383ffff,Madrid,40.39089022140737,-3.827354878886306,1694.3,2919.7,4078.5,2898.0
89390ca1463ffff,Madrid,40.33488546458664,-3.6784375322773646,2122.4,2787.9,3227.7,2968.5
89392b4dd0bffff,Madrid,40.60679039391632,-3.649947738528527,6521.5,6130.0,9477.5,6295.0
89390cb294bffff,Madrid,40.535699940545896,-3.683779849593618,1180.5,1165.1,3193.9,757.4
89390cb0b6fffff,Madrid,40.457188188488125,-3.6493545389713615,367.3,688.4,669.0,9.5
89392b4d82fffff,Madrid,40.58457681700771,-3.644312195643639,5650.4,5258.9,8606.4,5423.9
89390cb5533ffff,Madrid,40.49842054364642,-3.5831234300346098,491.2,12765.9,1663.2,726.1
89390cb54a7ffff,Madrid,40.50051538021131,-3.60851432361781,755.1,839.6,2889.8,238.8
89390cb2d47ffff,Madrid,40.55675900369905,-3.697433292767133,2392.2,2448.9,5306.2,2293.0
89390ca0627ffff,Madrid,40.36773340755211,-3.6308731876710345,782.6,706.9,1224.2,501.0
89390cb2eb3ffff,Madrid,40.5465661709929,-3.728052053160253,2188.4,2493.2,4456.8,785.1
89390ca3453ffff,Madrid,40.39498832876105,-3.720599604157264,161.7,192.5,130.4,36.8
89390cbae17ffff,Madrid,40.39002485210546,-3.793952491305272,2340.8,2340.8,2170.0,2132.8
89390cb50d7ffff,Madrid,40.48021162410739,-3.609598968827275,2975.8,3731.6,3871.4,2612.2
89390cb3317ffff,Madrid,40.489309744763226,-3.804789376743579,10279.5,1034.5,905.9,487.4
89390ca2dc3ffff,Madrid,40.44230907907198,-3.573115568065404,380.1,120.6,1010.1,192.4
89390ca21cbffff,Madrid,40.43115325057344,-3.630339209593332,405.2,407.5,925.2,99.0
89392b4d677ffff,Madrid,40.58868188030653,-3.755408540676974,30720.9,30777.6,33284.1,34356.5
89390cb0a43ffff,Madrid,40.456943011524366,-3.690740281221432,15.5,317.2,166.3,56.7
89390ca2a13ffff,Madrid,40.400545637336506,-3.583285997874836,2676.8,2540.9,2449.6,204.7
89390cb084fffff,Madrid,40.4759289706719,-3.6789748075761737,307.0,1585.8,1461.8,128.4
89392b4dd4bffff,Madrid,40.60008377146095,-3.65654878567472,6578.5,6187.0,9534.5,6352.0
89390cb32bbffff,Madrid,40.48828618660426,-3.831522768841225,4923.3,1875.8,1747.2,75.4
89390ca3427ffff,Madrid,40.39848363650332,-3.69662663910991,227.9,393.8,305.2,55.3
89390ca1e37ffff,Madrid,40.313924867467215,-3.604889061781147,5006.4,5098.7,5558.0,5203.9
89390cb0cabffff,Madrid,40.50618956458614,-3.688730399554672,862.5,858.8,543.3,431.6
89392b4c377ffff,Madrid,40.622297447254205,-3.66218985131681,16944.1,16552.6,19878.3,7947.3
89390cb58d7ffff,Madrid,40.47085514134693,-3.5347670782882186,9464.1,4339.7,8378.3,3810.0
89390cb1127ffff,Madrid,40.45070007177615,-3.753430719183487,3871.0,600.3,1750.9,1931.8
89390cba86bffff,Madrid,40.37993841491824,-3.764432497213942,425.0,565.9,392.4,187.2
89390cba81bffff,Madrid,40.39046631317645,-3.771259892206551,390.5,327.5,672.6,553.6
89390cb5a87ffff,Madrid,40.45362113414279,-3.5345722543774136,3105.9,3360.4,5630.8,1062.5
89390cbabc3ffff,Madrid,40.37496688076893,-3.759021848679973,210.6,162.5,224.4,236.5
89390cb0b77ffff,Madrid,40.46274265376107,-3.650761069147322,73.7,252.6,233.2,5.5
